state,county,primary_city,dropbox,zip,address,city,phone,description
PA,Northumberland County,Sunbury,NA,17801,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Union County,Allenwood,NA,17810,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Snyder County,Beaver Springs,NA,17812,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Snyder County,Beavertown,NA,17813,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Columbia County,Benton,NA,17814,"11 W. Main StreetBloomsburg, PA 17815-0380
",NA,570-389-5640,NA
PA,Columbia County,Bloomsburg,NA,17815,"11 W. Main StreetBloomsburg, PA 17815-0380
",NA,570-389-5640,NA
PA,Columbia County,Catawissa,NA,17820,"11 W. Main StreetBloomsburg, PA 17815-0380
",NA,570-389-5640,NA
PA,Montour County,Danville,NA,17821,"253 Mill StreetDanville, PA 17821
",NA,570-271-3000,NA
PA,Northumberland County,Dornsife,NA,17823,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Northumberland County,Elysburg,NA,17824,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Snyder County,Freeburg,NA,17827,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Northumberland County,Herndon,NA,17830,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Northumberland County,Kulpmont,NA,17834,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Northumberland County,Leck Kill,NA,17836,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Union County,Lewisburg,NA,17837,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Mifflin County,Mc Clure,NA,17841,"20 N. Wayne St.Lewistown, PA 17044
",NA,717-248-6571,NA
PA,Snyder County,Middleburg,NA,17842,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Snyder County,Beaver Springs,NA,17843,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Union County,Mifflinburg,NA,17844,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Union County,Millmont,NA,17845,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Columbia County,Millville,NA,17846,"11 W. Main StreetBloomsburg, PA 17815-0380
",NA,570-389-5640,NA
PA,Northumberland County,Milton,NA,17847,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Northumberland County,Mount Carmel,NA,17851,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Snyder County,Mount Pleasant Mills,NA,17853,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Union County,New Berlin,NA,17855,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Union County,New Columbia,NA,17856,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Northumberland County,Northumberland,NA,17857,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Columbia County,Orangeville,NA,17859,"11 W. Main StreetBloomsburg, PA 17815-0380
",NA,570-389-5640,NA
PA,Northumberland County,Paxinos,NA,17860,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Snyder County,Port Trevorton,NA,17864,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Northumberland County,Coal Township,NA,17866,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Northumberland County,Rebuck,NA,17867,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Snyder County,Selinsgrove,NA,17870,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Northumberland County,Shamokin,NA,17872,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Snyder County,Shamokin Dam,NA,17876,"9 West Market St., P.O. Box 217Middleburg, PA 17842
",NA,570-837-4286,NA
PA,Columbia County,Stillwater,NA,17878,"11 W. Main StreetBloomsburg, PA 17815-0380
",NA,570-389-5640,NA
PA,Northumberland County,Trevorton,NA,17881,"320 North Second Street,Suite 1Sunbury, PA 17801
",NA,570-988-4209,NA
PA,Union County,West Milton,NA,17886,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Columbia County,Wilburton,NA,17888,"11 W. Main StreetBloomsburg, PA 17815-0380
",NA,570-389-5640,NA
PA,Union County,Winfield,NA,17889,"155 North 15th St.Lewisburg, PA 17837-8822
",NA,570-524-8603,NA
PA,Schuylkill County,Pottsville,NA,17901,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Ashland,NA,17921,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Auburn,NA,17922,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Cressona,NA,17929,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Frackville,NA,17931,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Gilberton,NA,17934,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Girardville,NA,17935,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Hegins,NA,17938,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Klingerstown,NA,17941,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Mahanoy City,NA,17948,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Minersville,NA,17954,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Muir,NA,17957,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,New Philadelphia,NA,17959,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,New Ringgold,NA,17960,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Orwigsburg,NA,17961,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Pine Grove,NA,17963,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Pitman,NA,17964,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Port Carbon,NA,17965,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Ringtown,NA,17967,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Sacramento,NA,17968,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Saint Clair,NA,17970,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Schuylkill Haven,NA,17972,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Shenandoah,NA,17976,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Spring Glen,NA,17978,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Tower City,NA,17980,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Tremont,NA,17981,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Valley View,NA,17983,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Zion Grove,NA,17985,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Lehigh County,Alburtis,NA,18011,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Bangor,NA,18013,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Northampton County,Bath,NA,18014,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Northampton County,Bethlehem,NA,18015,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,Bethlehem,NA,18016,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Bethlehem,NA,18017,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,Bethlehem,NA,18018,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Bethlehem,NA,18020,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,Breinigsville,NA,18031,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Catasauqua,NA,18032,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Center Valley,NA,18034,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Cherryville,NA,18035,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,Coopersburg,NA,18036,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Coplay,NA,18037,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Danielsville,NA,18038,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Northampton County,Easton,NA,18040,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Montgomery County,East Greenville,NA,18041,"P.O. Box 311Norristown, PA 19404-0311
",NA,610-278-3275,NA
PA,Northampton County,Easton,NA,18042,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Northampton County,Easton,NA,18045,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,Emmaus,NA,18049,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Fogelsville,NA,18051,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Whitehall,NA,18052,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Germansville,NA,18053,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Montgomery County,Green Lane,NA,18054,"P.O. Box 311Norristown, PA 19404-0311
",NA,610-278-3275,NA
PA,Northampton County,Hellertown,NA,18055,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Berks County,Hereford,NA,18056,"633 Court St., 1st FloorReading, PA 19601
",NA,610-478-6490,NA
PA,Monroe County,Kunkletown,NA,18058,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Lehigh County,Laurys Station,NA,18059,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Macungie,NA,18062,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Nazareth,NA,18064,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,New Tripoli,NA,18066,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Northampton,NA,18067,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,Orefield,NA,18069,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Montgomery County,Palm,NA,18070,"P.O. Box 311Norristown, PA 19404-0311
",NA,610-278-3275,NA
PA,Carbon County,Palmerton,NA,18071,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Northampton County,Pen Argyl,NA,18072,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Montgomery County,Pennsburg,NA,18073,"P.O. Box 311Norristown, PA 19404-0311
",NA,610-278-3275,NA
PA,Montgomery County,Perkiomenville,NA,18074,"P.O. Box 311Norristown, PA 19404-0311
",NA,610-278-3275,NA
PA,Montgomery County,Red Hill,NA,18076,"P.O. Box 311Norristown, PA 19404-0311
",NA,610-278-3275,NA
PA,Bucks County,Riegelsville,NA,18077,"55 E. Court St.Doylestown, PA 18901
",NA,215-348-6154,NA
PA,Lehigh County,Schnecksville,NA,18078,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Slatington,NA,18080,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Trexlertown,NA,18087,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Northampton County,Walnutport,NA,18088,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Northampton County,Wind Gap,NA,18091,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Lehigh County,Zionsville,NA,18092,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Allentown,NA,18101,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Allentown,NA,18102,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Allentown,NA,18103,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Allentown,NA,18104,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Allentown,NA,18106,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Allentown,NA,18109,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Lehigh County,Allentown,NA,18195,"17 S. 7th St.Allentown, PA 18101
",NA,610-782-3194,NA
PA,Luzerne County,Hazleton,NA,18201,"20 N. Pennsylvania Ave.Ste. 207
Wilkes-Barre, PA 18701-3505
",NA,570-825-1715,NA
PA,Luzerne County,Hazleton,NA,18202,"20 N. Pennsylvania Ave.Ste. 207
Wilkes-Barre, PA 18701-3505
",NA,570-825-1715,NA
PA,Carbon County,Albrightsville,NA,18210,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Schuylkill County,Andreas,NA,18211,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Schuylkill County,Barnesville,NA,18214,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Carbon County,Beaver Meadows,NA,18216,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Schuylkill County,Coaldale,NA,18218,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Luzerne County,Drums,NA,18222,"20 N. Pennsylvania Ave.Ste. 207
Wilkes-Barre, PA 18701-3505
",NA,570-825-1715,NA
PA,Luzerne County,Freeland,NA,18224,"20 N. Pennsylvania Ave.Ste. 207
Wilkes-Barre, PA 18701-3505
",NA,570-825-1715,NA
PA,Carbon County,Jim Thorpe,NA,18229,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Carbon County,Lansford,NA,18232,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Carbon County,Lehighton,NA,18235,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Schuylkill County,Mcadoo,NA,18237,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Carbon County,Nesquehoning,NA,18240,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Schuylkill County,Nuremberg,NA,18241,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Luzerne County,Sugarloaf,NA,18249,"20 N. Pennsylvania Ave.Ste. 207
Wilkes-Barre, PA 18701-3505
",NA,570-825-1715,NA
PA,Carbon County,Summit Hill,NA,18250,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Schuylkill County,Tamaqua,NA,18252,"420 N. Centre St.Pottsville, PA 17901


",NA,570-628-1467,NA
PA,Carbon County,Weatherly,NA,18255,"76 Susquehanna St., PO Box 170Jim Thorpe, PA 18229
",NA,570-325-4801,NA
PA,Monroe County,East Stroudsburg,NA,18301,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,East Stroudsburg,NA,18302,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Bartonsville,NA,18321,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Brodheadsville,NA,18322,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Pike County,Bushkill,NA,18324,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Monroe County,Canadensis,NA,18325,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Cresco,NA,18326,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Pike County,Dingmans Ferry,NA,18328,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Monroe County,Effort,NA,18330,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Gilbert,NA,18331,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Henryville,NA,18332,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Kresgeville,NA,18333,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Long Pond,NA,18334,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Pike County,Matamoras,NA,18336,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Pike County,Milford,NA,18337,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Northampton County,Mount Bethel,NA,18343,"669 Washington St., Room 1211Easton, PA 18042-4101
",NA,610-829-6260,NA
PA,Monroe County,Mount Pocono,NA,18344,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Pocono Summit,NA,18346,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Pocono Lake,NA,18347,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Pocono Pines,NA,18350,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Reeders,NA,18352,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Saylorsburg,NA,18353,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Sciota,NA,18354,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Scotrun,NA,18355,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Stroudsburg,NA,18360,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Monroe County,Swiftwater,NA,18370,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Pike County,Tamiment,NA,18371,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Monroe County,Tannersville,NA,18372,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Lackawanna County,Archbald,NA,18403,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Wayne County,Beach Lake,NA,18405,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Lackawanna County,Carbondale,NA,18407,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Clarks Summit,NA,18411,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Dalton,NA,18414,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Wayne County,Damascus,NA,18415,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Equinunk,NA,18417,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wyoming County,Factoryville,NA,18419,"1 Courthouse SquareTunkhannock, PA 18657
",NA,570-996-2226,NA
PA,Susquehanna County,Forest City,NA,18421,"P.O. Box 21831 Lake Ave.
Montrose, PA 18801
",NA,570-278-4600 x 4090,NA
PA,Lackawanna County,Gouldsboro,NA,18424,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Pike County,Greeley,NA,18425,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Pike County,Greentown,NA,18426,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Wayne County,Hamlin,NA,18427,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Pike County,Hawley,NA,18428,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Susquehanna County,Herrick Center,NA,18430,"P.O. Box 21831 Lake Ave.
Montrose, PA 18801
",NA,570-278-4600 x 4090,NA
PA,Wayne County,Honesdale,NA,18431,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Lackawanna County,Jermyn,NA,18433,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Jessup,NA,18434,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Pike County,Lackawaxen,NA,18435,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Wayne County,Lake Ariel,NA,18436,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Lake Como,NA,18437,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Lakeville,NA,18438,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Lakewood,NA,18439,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Susquehanna County,Lenoxville,NA,18441,"P.O. Box 21831 Lake Ave.
Montrose, PA 18801
",NA,570-278-4600 x 4090,NA
PA,Wayne County,Milanville,NA,18443,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Lackawanna County,Moscow,NA,18444,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Wayne County,Newfoundland,NA,18445,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wyoming County,Nicholson,NA,18446,"1 Courthouse SquareTunkhannock, PA 18657
",NA,570-996-2226,NA
PA,Lackawanna County,Olyphant,NA,18447,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Pike County,Paupack,NA,18451,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Lackawanna County,Peckville,NA,18452,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Wayne County,Pleasant Mount,NA,18453,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Preston Park,NA,18455,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Prompton,NA,18456,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Pike County,Shohola,NA,18458,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Wayne County,South Sterling,NA,18460,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Starlight,NA,18461,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Starrucca,NA,18462,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Wayne County,Sterling,NA,18463,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Pike County,Tafton,NA,18464,"506 Broad St.Pike County Administration Building
Milford, PA 18337-1535
",NA,570-296-3426,NA
PA,Susquehanna County,Thompson,NA,18465,"P.O. Box 21831 Lake Ave.
Montrose, PA 18801
",NA,570-278-4600 x 4090,NA
PA,Monroe County,Tobyhanna,NA,18466,"One Quaker Plaza, Rm. 105Stroudsburg, PA 18360
",NA,570-517-3165,NA
PA,Wayne County,Tyler Hill,NA,18469,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Susquehanna County,Union Dale,NA,18470,"P.O. Box 21831 Lake Ave.
Montrose, PA 18801
",NA,570-278-4600 x 4090,NA
PA,Wayne County,Waymart,NA,18472,"925 Court St.Honesdale, PA 18431
",NA,570-253-5978,NA
PA,Lackawanna County,Scranton,NA,18503,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18504,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18505,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Moosic,NA,18507,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18508,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18509,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18510,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18512,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18515,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Taylor,NA,18517,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Old Forge,NA,18518,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18519,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
PA,Lackawanna County,Scranton,NA,18540,"123 Wyoming Ave., 2nd FloorScranton, PA 18503
",NA,570-963-6737,NA
